Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sun.;11.03.2018;13:15;250009;Augsburg-Hochzoll, DJK-Sporthalle ;20038763;ÜBL MB;ÜBL Staffel SW 2 ;DJK Augsburg-Hochzoll;Eichenauer SV;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;14:00;250181;Königsbrunn, Dreifachhalle;25024063;BZK F;Bezirksklasse F;BHC Königsbr.09 III;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;14:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25058125;BZL MD;Bezirksliga;Kissinger SC;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;14:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25013098;BZL M;Bezirksliga M;Schwabmünchen II;TV Gundelfingen II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;14:30;250124;Gundelfingen,Kreissporthalle ;20022139;LLF;Landesliga Staffel S;TV Gundelfingen;Dietmannsried/Altusried;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;14:45;250101;Friedberg, Sporthalle des TSV Friedberg;20040090;BY MC;Bayernliga;TSV Friedberg;HSC 2000 Coburg;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:00;250222;Mering, Eduard-Ettensberger-Halle;20050070;BY WA;Bayernliga;SV Mering;JSG Fürther Land;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25024064;BZK F;Bezirksklasse F;DJK Augsburg-Hochzoll;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25058126;BZL MD;Bezirksliga;TSV Neusäss;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;15:00;250220;Meitingen, Sporthalle;25013099;BZL M;Bezirksliga M;TSV Meitingen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014599;BZK M;Bezirksklasse Staffel Ost;Schwabmünchen III;PSV  Aug.;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;20063651;ÜBL WC;ÜBL Staffel W ;TSV Wertingen;FC Burlafingen II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:30;250010;Augsburg,TSG - Halle Lechhausen;25014600;BZK M;Bezirksklasse Staffel Ost;TSG Augsburg II;TSV Bobingen II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:30;250124;Gundelfingen,Kreissporthalle ;20012140;LLM;Landesliga Staffel S;TV Gundelfingen;Dietmannsried/Altusried;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;16:30;250101;Friedberg, Sporthalle des TSV Friedberg;20043964;ÜBL MC;ÜBL Staffel SW 2 ;TSV Friedberg II;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;17:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25014601;BZK M;Bezirksklasse Staffel Ost;DJK Augsburg-Hochzoll;Kissinger SC II;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;17:00;250220;Meitingen, Sporthalle;25023065;BZL F;Bezirksliga F;TSV Meitingen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;11.03.2018;17:00;250222;Mering, Eduard-Ettensberger-Halle;25013100;BZL M;Bezirksliga M;SV Mering;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;11:30;250200;Lauingen, Stadthalle;20038765;ÜBL MB;ÜBL Staffel SW 2 ;HSG Lauingen-Wittislingen;SSV Schrobenhausen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;12:00;250008;Haunstetten, Sporthalle  TSV;25023066;BZL F;Bezirksliga F;TSV Haunstetten IV;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;12:00;250101;Friedberg, Sporthalle des TSV Friedberg;25023067;BZL F;Bezirksliga F;TSV Friedberg;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;12:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25057086;BZOL MD;Bezirksoberliga;JSG Burlafingen/Neu-Ulm;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;12:30;250440;Vöhringen, Sportpark ;;BZOL MD;Bezirksoberliga;TSV Niederraunau;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;13:00;250200;Lauingen, Stadthalle;25024065;BZK F;Bezirksklasse F;HSG Lauingen-Wittislingen II;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;13:00;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25058127;BZL MD;Bezirksliga;Augsburg 1871;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;13:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25057087;BZOL MD;Bezirksoberliga;TSV Friedberg;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;13:00;250222;Mering, Eduard-Ettensberger-Halle;20063652;ÜBL WC;ÜBL Staffel W ;SV Mering;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;13:30;250440;Vöhringen, Sportpark ;25057088;BZOL MD;Bezirksoberliga;TSV Niederraunau;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;13:50;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25057089;BZOL MD;Bezirksoberliga;TSV Aichach;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:00;250101;Friedberg, Sporthalle des TSV Friedberg;25014602;BZK M;Bezirksklasse Staffel Ost;TSV Friedberg IV;PSV  Aug.;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:00;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25058128;BZL MD;Bezirksliga;Augsburg 1871;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:00;250008;Haunstetten, Sporthalle  TSV;25022081;BZOL F;Bezirksoberliga F;TSV Haunstetten III;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;20043966;ÜBL MC;ÜBL Staffel SW 2 ;Augsburg 1871;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:00;250261;Neusäss, Sporthalle Realschule;20043965;ÜBL MC;ÜBL Staffel SW 2 ;TSV Neusäss;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:30;250440;Vöhringen, Sportpark ;25057090;BZOL MD;Bezirksoberliga;TSV Haunstetten;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;14:40;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;;BZOL MD;Bezirksoberliga;TSV Friedberg;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;15:00;250222;Mering, Eduard-Ettensberger-Halle;25014603;BZK M;Bezirksklasse Staffel Ost;SV Mering II;DJK Augsburg-Hochzoll;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;15:00;250200;Lauingen, Stadthalle;25014102;BZK M;Bezirksklasse Staffel West;HSG Lauingen-Wittislingen II;TSV Neusäss II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;15:00;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25058130;BZL MD;Bezirksliga;TSV Gersthofen;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;15:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25058129;BZL MD;Bezirksliga;TSV Neusäss;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;15:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20063653;ÜBL WC;ÜBL Staffel W ;FC Burlafingen II;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;16:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25058131;BZL MD;Bezirksliga;TV Gundelfingen;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;16:00;250008;Haunstetten, Sporthalle  TSV;25013101;BZL M;Bezirksliga M;TSV Haunstetten III;TSV Aichach II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;16:00;250101;Friedberg, Sporthalle des TSV Friedberg;25012122;BZOL M;Bezirksoberliga M;TSV Friedberg III;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;16:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;20033539;ÜBL MA;ÜBL Staffel SW  ;SG Augsburg-Gersthofen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;16:00;250261;Neusäss, Sporthalle Realschule;20063654;ÜBL WC;ÜBL Staffel W ;TSV Neusäss;TSV Gersthofen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:00;250222;Mering, Eduard-Ettensberger-Halle;25014103;BZK M;Bezirksklasse Staffel West;SV Mering III;TV Gundelfingen III;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25058132;BZL MD;Bezirksliga;TSV Neusäss;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:00;250200;Lauingen, Stadthalle;25023068;BZL F;Bezirksliga F;HSG Lauingen-Wittislingen;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:00;250063;Dinkelscherben,Sporthalle Reischenau ;20058666;ÜBL WB;ÜBL Staffel SW ;Dinkelscherben;SG Biessenhofen-Marktoberdorf;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:30;250180;Kissing, Paartal-Halle;25014604;BZK M;Bezirksklasse Staffel Ost;Kissinger SC II;TSG Augsburg II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25014104;BZK M;Bezirksklasse Staffel West;TSV Wertingen II;TSG Augsburg;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;17:30;250125;Günzburg, Sporthalle ;20022145;LLF;Landesliga Staffel S;VfL Günzburg;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;18:00;250008;Haunstetten, Sporthalle  TSV;20010141;BY M;Bayernliga;TSV Haunstetten;TSV Lohr;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;18:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25014605;BZK M;Bezirksklasse Staffel Ost;Augsburg 1871 II;Schwabmünchen III;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;18:00;250181;Königsbrunn, Dreifachhalle;25013102;BZL M;Bezirksliga M;BHC Königsbr.09;TV Gundelfingen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;18:00;250101;Friedberg, Sporthalle des TSV Friedberg;20012141;LLM;Landesliga Staffel S;TSV Friedberg II;HSG Würm-Mitte;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:00;250200;Lauingen, Stadthalle;25013103;BZL M;Bezirksliga M;HSG Lauingen-Wittislingen;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:00;250201;Leipheim, Güssen-Halle;25022082;BZOL F;Bezirksoberliga F;VfL Leipheim;TSG Augsburg;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:15;250160;Ichenhausen, Franziska-Ziehank-Halle ;25013104;BZL M;Bezirksliga M;SC Ichenhausen;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:30;250125;Günzburg, Sporthalle ;20010143;BY M;Bayernliga;VfL Günzburg;HaSpo Bayreuth;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:30;250020;Bäumenheim, Mehrzweckhalle ;25024066;BZK F;Bezirksklasse F;TSV Bäumenheim;TSV Göggingen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:30;250121;Göggingen, Anton-Bezler-Halle;25023069;BZL F;Bezirksliga F;TSV Göggingen;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25022083;BZOL F;Bezirksoberliga F;TSV Wertingen;VfL Günzburg II;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;19:30;250182;Krumbach, Halle Schulzentrum;20012146;LLM;Landesliga Staffel S;TSV Niederraunau;Dietmannsried/Altusried;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;20:00;250101;Friedberg, Sporthalle des TSV Friedberg;20010146;BY M;Bayernliga;TSV Friedberg;SV Anzing;="0:0";="0:0";;;;;;;;
Sat.;17.03.2018;20:00;250008;Haunstetten, Sporthalle  TSV;25012123;BZOL M;Bezirksoberliga M;TSV Haunstetten II;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;09:30;250000;Aichach, Sporthalle Gymnasium;20058566;ÜBL WB;ÜBL Staffel SO 2 ;TSV Aichach;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;11:00;250180;Kissing, Paartal-Halle;25067088;BZOL WD;Bezirksoberliga;FC Burlafingen;JSG Friedberg-Kissing;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;11:15;250000;Aichach, Sporthalle Gymnasium;20038767;ÜBL MB;ÜBL Staffel SW 2 ;TSV Aichach;DJK Augsburg-Hochzoll;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;12:00;250180;Kissing, Paartal-Halle;25067089;BZOL WD;Bezirksoberliga;TV Gundelfingen;FC Burlafingen;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;12:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20061072;LL WC;Landesliga Staffel Nord;Schwabmünchen;VfL SF Bad Neust;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;13:00;250222;Mering, Eduard-Ettensberger-Halle;25024067;BZK F;Bezirksklasse F;SV Mering;BHC Königsbr.09 III;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;13:00;250000;Aichach, Sporthalle Gymnasium;25024068;BZK F;Bezirksklasse F;TSV Aichach II;TSV Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;13:00;250180;Kissing, Paartal-Halle;25067090;BZOL WD;Bezirksoberliga;JSG Friedberg-Kissing;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;13:00;250101;Friedberg, Sporthalle des TSV Friedberg;20036289;LL MB;Landesliga Staffel Süd;TSV Friedberg;HT München;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;13:30;250201;Leipheim, Güssen-Halle;25068070;BZL WD;Bezirksliga;TSV Haunstetten;Leipheim/Silheim;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;13:30;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;20058667;ÜBL WB;ÜBL Staffel SW ;TSV Neu-Ulm;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;14:30;250201;Leipheim, Güssen-Halle;25068071;BZL WD;Bezirksliga;SC Vöhringen II;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:00;250125;Günzburg, Sporthalle ;20035089;BY MB;Bayernliga;VfL Günzburg;TV Eibach 03;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:00;250180;Kissing, Paartal-Halle;25022084;BZOL F;Bezirksoberliga F;Kissinger SC II;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:00;250000;Aichach, Sporthalle Gymnasium;20022147;LLF;Landesliga Staffel S;TSV Aichach;SV-DJK Taufkirchen;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:00;250222;Mering, Eduard-Ettensberger-Halle;20043967;ÜBL MC;ÜBL Staffel SW 2 ;SV Mering;Kissinger SC;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:00;250064;Donauwörth, Neudegger-Halle ;20038768;ÜBL MB;ÜBL Staffel SW 2 ;VSC Donauwörth;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:15;250182;Krumbach, Halle Schulzentrum;25022085;BZOL F;Bezirksoberliga F;TSV Niederraunau;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:15;250220;Meitingen, Sporthalle;20043968;ÜBL MC;ÜBL Staffel SW 2 ;TSV Meitingen;TSV Friedberg II;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;15:30;250201;Leipheim, Güssen-Halle;25068072;BZL WD;Bezirksliga;TSV Haunstetten;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;16:30;250320;Pfaffenhofen, Schulturnhalle;25014105;BZK M;Bezirksklasse Staffel West;TSV Weißenhorn;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;16:30;250201;Leipheim, Güssen-Halle;;BZL WD;Bezirksliga;SC Vöhringen II;Leipheim/Silheim;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;17:00;250064;Donauwörth, Neudegger-Halle ;25014106;BZK M;Bezirksklasse Staffel West;VSC Donauwörth II;SC Ichenhausen II;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;17:00;250222;Mering, Eduard-Ettensberger-Halle;25013105;BZL M;Bezirksliga M;SV Mering;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;17:00;250000;Aichach, Sporthalle Gymnasium;25012124;BZOL M;Bezirksoberliga M;TSV Aichach;Kissinger SC;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;17:00;250125;Günzburg, Sporthalle ;25012125;BZOL M;Bezirksoberliga M;VfL Günzburg II;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;17:00;250182;Krumbach, Halle Schulzentrum;25012126;BZOL M;Bezirksoberliga M;TSV Niederraunau II;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;18.03.2018;17:00;250220;Meitingen, Sporthalle;20033540;ÜBL MA;ÜBL Staffel SW  ;TSV Meitingen;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;13:30;250124;Gundelfingen,Kreissporthalle ;25014107;BZK M;Bezirksklasse Staffel West;TV Gundelfingen III;TSV Wertingen II;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;13:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20043969;ÜBL MC;ÜBL Staffel SW 2 ;TSV Neusäss;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;13:30;250121;Göggingen, Anton-Bezler-Halle;20038769;ÜBL MB;ÜBL Staffel SW 2 ;TSV Göggingen;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;15:30;250121;Göggingen, Anton-Bezler-Halle;25024070;BZK F;Bezirksklasse F;TSV Göggingen II;TSV Aichach II;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;15:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25024069;BZK F;Bezirksklasse F;TSV Neusäss;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;15:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014606;BZK M;Bezirksklasse Staffel Ost;Schwabmünchen III;TSV Friedberg IV;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;15:30;250124;Gundelfingen,Kreissporthalle ;20022148;LLF;Landesliga Staffel S;TV Gundelfingen;SG Biessenhofen-Marktoberdorf;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;16:00;250008;Haunstetten, Sporthalle  TSV;20022149;LLF;Landesliga Staffel S;TSV Haunstetten II;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:00;250160;Ichenhausen, Franziska-Ziehank-Halle ;25014108;BZK M;Bezirksklasse Staffel West;SC Ichenhausen II;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:00;250063;Dinkelscherben,Sporthalle Reischenau ;20043970;ÜBL MC;ÜBL Staffel SW 2 ;Dinkelscherben;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25024071;BZK F;Bezirksklasse F;TSV Neu-Ulm;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250121;Göggingen, Anton-Bezler-Halle;25014607;BZK M;Bezirksklasse Staffel Ost;TSV Göggingen II;Kissinger SC II;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25013107;BZL M;Bezirksliga M;TSV Neusäss;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250124;Gundelfingen,Kreissporthalle ;25013108;BZL M;Bezirksliga M;TV Gundelfingen II;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250220;Meitingen, Sporthalle;25013106;BZL M;Bezirksliga M;TSV Meitingen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250222;Mering, Eduard-Ettensberger-Halle;25013110;BZL M;Bezirksliga M;SV Mering;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;17:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25013109;BZL M;Bezirksliga M;Schwabmünchen II;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;24.03.2018;18:30;250011;Augsburg,Hans-Adlhoch-Halle Augsburg-Pfersee;25014608;BZK M;Bezirksklasse Staffel Ost;PSV  Aug.;TSV Bobingen II;="0:0";="0:0";;;;;;;;
